datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw
8/19/19 5:00,RFC,MIDATL,AE,AECO,1240.649
8/19/19 6:00,RFC,MIDATL,AE,AECO,1295.009
8/19/19 7:00,RFC,MIDATL,AE,AECO,1392.645
8/19/19 8:00,RFC,MIDATL,AE,AECO,1476.438
8/19/19 9:00,RFC,MIDATL,AE,AECO,1629.404
8/19/19 10:00,RFC,MIDATL,AE,AECO,1744.075
8/19/19 11:00,RFC,MIDATL,AE,AECO,1873.598
8/19/19 12:00,RFC,MIDATL,AE,AECO,1972.288
8/19/19 13:00,RFC,MIDATL,AE,AECO,2075.724
8/19/19 14:00,RFC,MIDATL,AE,AECO,2124.49
8/19/19 15:00,RFC,MIDATL,AE,AECO,2171.624
8/19/19 16:00,RFC,MIDATL,AE,AECO,2176.266
8/19/19 17:00,RFC,MIDATL,AE,AECO,2128.489
8/19/19 18:00,RFC,MIDATL,AE,AECO,2085.291
8/19/19 19:00,RFC,MIDATL,AE,AECO,2002.437
8/19/19 20:00,RFC,MIDATL,AE,AECO,1944.02
8/19/19 21:00,RFC,MIDATL,AE,AECO,1829.054
8/19/19 22:00,RFC,MIDATL,AE,AECO,1678.492
8/19/19 23:00,RFC,MIDATL,AE,AECO,1524.172
8/20/19 0:00,RFC,MIDATL,AE,AECO,1395.411
8/20/19 1:00,RFC,MIDATL,AE,AECO,1294.602
8/20/19 2:00,RFC,MIDATL,AE,AECO,1230.227
8/20/19 3:00,RFC,MIDATL,AE,AECO,1184.554
8/20/19 4:00,RFC,MIDATL,AE,AECO,1169.814
8/20/19 5:00,RFC,MIDATL,AE,AECO,1195.26
8/20/19 6:00,RFC,MIDATL,AE,AECO,1232.7
8/20/19 7:00,RFC,MIDATL,AE,AECO,1321.253
8/20/19 8:00,RFC,MIDATL,AE,AECO,1444.921
8/20/19 9:00,RFC,MIDATL,AE,AECO,1545.725
8/20/19 10:00,RFC,MIDATL,AE,AECO,1633.968
8/20/19 11:00,RFC,MIDATL,AE,AECO,1736.902
8/20/19 12:00,RFC,MIDATL,AE,AECO,1843.672
8/20/19 13:00,RFC,MIDATL,AE,AECO,1948.655
8/20/19 14:00,RFC,MIDATL,AE,AECO,2021.331
8/20/19 15:00,RFC,MIDATL,AE,AECO,2081.618
8/20/19 16:00,RFC,MIDATL,AE,AECO,2142.801
8/20/19 17:00,RFC,MIDATL,AE,AECO,2121.236
8/20/19 18:00,RFC,MIDATL,AE,AECO,2106.857
8/20/19 19:00,RFC,MIDATL,AE,AECO,2048.964
8/20/19 20:00,RFC,MIDATL,AE,AECO,1998.379
8/20/19 21:00,RFC,MIDATL,AE,AECO,1872.195
8/20/19 22:00,RFC,MIDATL,AE,AECO,1711.767
8/20/19 23:00,RFC,MIDATL,AE,AECO,1563.331
8/21/19 0:00,RFC,MIDATL,AE,AECO,1436.184
8/21/19 1:00,RFC,MIDATL,AE,AECO,1354.133
8/21/19 2:00,RFC,MIDATL,AE,AECO,1285.134
8/21/19 3:00,RFC,MIDATL,AE,AECO,1227.739
8/21/19 4:00,RFC,MIDATL,AE,AECO,1222.131
8/21/19 5:00,RFC,MIDATL,AE,AECO,1257.178
8/21/19 6:00,RFC,MIDATL,AE,AECO,1298.316
8/21/19 7:00,RFC,MIDATL,AE,AECO,1321.98
8/21/19 8:00,RFC,MIDATL,AE,AECO,1389.783
8/21/19 9:00,RFC,MIDATL,AE,AECO,1544.385
8/21/19 10:00,RFC,MIDATL,AE,AECO,1649.147
8/21/19 11:00,RFC,MIDATL,AE,AECO,1759.366
8/21/19 12:00,RFC,MIDATL,AE,AECO,1863.328
8/21/19 13:00,RFC,MIDATL,AE,AECO,1947.258
8/21/19 14:00,RFC,MIDATL,AE,AECO,2032.15
8/21/19 15:00,RFC,MIDATL,AE,AECO,2113.172
8/21/19 16:00,RFC,MIDATL,AE,AECO,2178.384
8/21/19 17:00,RFC,MIDATL,AE,AECO,2232.568
8/21/19 18:00,RFC,MIDATL,AE,AECO,2203.978
8/21/19 19:00,RFC,MIDATL,AE,AECO,2084.829
8/21/19 20:00,RFC,MIDATL,AE,AECO,1986.639
8/21/19 21:00,RFC,MIDATL,AE,AECO,1879.298
8/21/19 22:00,RFC,MIDATL,AE,AECO,1722.032
8/21/19 23:00,RFC,MIDATL,AE,AECO,1545.896
8/22/19 0:00,RFC,MIDATL,AE,AECO,1415.695
8/22/19 1:00,RFC,MIDATL,AE,AECO,1316.62
8/22/19 2:00,RFC,MIDATL,AE,AECO,1251.584
8/22/19 3:00,RFC,MIDATL,AE,AECO,1227.704
8/22/19 4:00,RFC,MIDATL,AE,AECO,1217.284
8/22/19 5:00,RFC,MIDATL,AE,AECO,1231.663
8/22/19 6:00,RFC,MIDATL,AE,AECO,1281.936
8/22/19 7:00,RFC,MIDATL,AE,AECO,1374.582
8/22/19 8:00,RFC,MIDATL,AE,AECO,1467.522
8/22/19 9:00,RFC,MIDATL,AE,AECO,1577.73
8/22/19 10:00,RFC,MIDATL,AE,AECO,1644.476
8/22/19 11:00,RFC,MIDATL,AE,AECO,1753.11
8/22/19 12:00,RFC,MIDATL,AE,AECO,1879.655
8/22/19 13:00,RFC,MIDATL,AE,AECO,1999.409
8/22/19 14:00,RFC,MIDATL,AE,AECO,2088.271
8/22/19 15:00,RFC,MIDATL,AE,AECO,2149.346
8/22/19 16:00,RFC,MIDATL,AE,AECO,2222.921
8/22/19 17:00,RFC,MIDATL,AE,AECO,2268.935
8/22/19 18:00,RFC,MIDATL,AE,AECO,2253.757
8/22/19 19:00,RFC,MIDATL,AE,AECO,2154.766
8/22/19 20:00,RFC,MIDATL,AE,AECO,2071.157
8/22/19 21:00,RFC,MIDATL,AE,AECO,1943.414
8/22/19 22:00,RFC,MIDATL,AE,AECO,1780.26
8/22/19 23:00,RFC,MIDATL,AE,AECO,1612.762
8/23/19 0:00,RFC,MIDATL,AE,AECO,1460.011
8/23/19 1:00,RFC,MIDATL,AE,AECO,1324.634
8/23/19 2:00,RFC,MIDATL,AE,AECO,1229.871
8/23/19 3:00,RFC,MIDATL,AE,AECO,1179.191
8/23/19 4:00,RFC,MIDATL,AE,AECO,1155.813
8/23/19 5:00,RFC,MIDATL,AE,AECO,1162.315
8/23/19 6:00,RFC,MIDATL,AE,AECO,1254.568
8/23/19 7:00,RFC,MIDATL,AE,AECO,1260.019
8/23/19 8:00,RFC,MIDATL,AE,AECO,1311.306
8/23/19 9:00,RFC,MIDATL,AE,AECO,1303.249
8/23/19 10:00,RFC,MIDATL,AE,AECO,1377.726
8/23/19 11:00,RFC,MIDATL,AE,AECO,1386.5
8/23/19 12:00,RFC,MIDATL,AE,AECO,1375.272
8/23/19 13:00,RFC,MIDATL,AE,AECO,1358.859
8/23/19 14:00,RFC,MIDATL,AE,AECO,1330.403
8/23/19 15:00,RFC,MIDATL,AE,AECO,1280.185
8/23/19 16:00,RFC,MIDATL,AE,AECO,1262.109
8/23/19 17:00,RFC,MIDATL,AE,AECO,1258.14
8/23/19 18:00,RFC,MIDATL,AE,AECO,1271.525
8/23/19 19:00,RFC,MIDATL,AE,AECO,1271.449
8/23/19 20:00,RFC,MIDATL,AE,AECO,1294.507
8/23/19 21:00,RFC,MIDATL,AE,AECO,1254.672
8/23/19 22:00,RFC,MIDATL,AE,AECO,1182.25
8/23/19 23:00,RFC,MIDATL,AE,AECO,1108.739
8/24/19 0:00,RFC,MIDATL,AE,AECO,999.152
8/24/19 1:00,RFC,MIDATL,AE,AECO,921.404
8/24/19 2:00,RFC,MIDATL,AE,AECO,867.058
8/24/19 3:00,RFC,MIDATL,AE,AECO,843.103
8/24/19 4:00,RFC,MIDATL,AE,AECO,835.688
8/24/19 5:00,RFC,MIDATL,AE,AECO,847.083
8/24/19 6:00,RFC,MIDATL,AE,AECO,851.392
8/24/19 7:00,RFC,MIDATL,AE,AECO,888.185
8/24/19 8:00,RFC,MIDATL,AE,AECO,925.199
8/24/19 9:00,RFC,MIDATL,AE,AECO,954.796
8/24/19 10:00,RFC,MIDATL,AE,AECO,959.84
8/24/19 11:00,RFC,MIDATL,AE,AECO,965.954
8/24/19 12:00,RFC,MIDATL,AE,AECO,991.798
8/24/19 13:00,RFC,MIDATL,AE,AECO,1070.202
8/24/19 14:00,RFC,MIDATL,AE,AECO,1122.596
8/24/19 15:00,RFC,MIDATL,AE,AECO,1210.027
8/24/19 16:00,RFC,MIDATL,AE,AECO,1282.302
8/24/19 17:00,RFC,MIDATL,AE,AECO,1336.221
8/24/19 18:00,RFC,MIDATL,AE,AECO,1341.413
8/24/19 19:00,RFC,MIDATL,AE,AECO,1297.38
8/24/19 20:00,RFC,MIDATL,AE,AECO,1283.681
8/24/19 21:00,RFC,MIDATL,AE,AECO,1213.717
8/24/19 22:00,RFC,MIDATL,AE,AECO,1126.817
8/24/19 23:00,RFC,MIDATL,AE,AECO,1037.368
8/25/19 0:00,RFC,MIDATL,AE,AECO,944.997
8/25/19 1:00,RFC,MIDATL,AE,AECO,890.713
8/25/19 2:00,RFC,MIDATL,AE,AECO,841.073
8/25/19 3:00,RFC,MIDATL,AE,AECO,828.542
8/25/19 4:00,RFC,MIDATL,AE,AECO,814.023
8/25/19 5:00,RFC,MIDATL,AE,AECO,839.248
8/25/19 6:00,RFC,MIDATL,AE,AECO,838.766
8/25/19 7:00,RFC,MIDATL,AE,AECO,866.415
8/25/19 8:00,RFC,MIDATL,AE,AECO,899.18
8/25/19 9:00,RFC,MIDATL,AE,AECO,925.378
8/25/19 10:00,RFC,MIDATL,AE,AECO,977.236
8/25/19 11:00,RFC,MIDATL,AE,AECO,988.399
8/25/19 12:00,RFC,MIDATL,AE,AECO,984.252
8/25/19 13:00,RFC,MIDATL,AE,AECO,1023.976
8/25/19 14:00,RFC,MIDATL,AE,AECO,1053.73
8/25/19 15:00,RFC,MIDATL,AE,AECO,1115.28
8/25/19 16:00,RFC,MIDATL,AE,AECO,1163.68
8/25/19 17:00,RFC,MIDATL,AE,AECO,1225.017
8/25/19 18:00,RFC,MIDATL,AE,AECO,1240.603
8/25/19 19:00,RFC,MIDATL,AE,AECO,1227.772
8/25/19 20:00,RFC,MIDATL,AE,AECO,1238.118
8/25/19 21:00,RFC,MIDATL,AE,AECO,1181.319
8/25/19 22:00,RFC,MIDATL,AE,AECO,1094.391
8/25/19 23:00,RFC,MIDATL,AE,AECO,988.881
8/26/19 0:00,RFC,MIDATL,AE,AECO,910.776
8/26/19 1:00,RFC,MIDATL,AE,AECO,852.311
8/26/19 2:00,RFC,MIDATL,AE,AECO,819.178
8/26/19 3:00,RFC,MIDATL,AE,AECO,817.303
8/26/19 4:00,RFC,MIDATL,AE,AECO,830.906
8/26/19 5:00,RFC,MIDATL,AE,AECO,861.449
8/26/19 6:00,RFC,MIDATL,AE,AECO,923.746
8/26/19 7:00,RFC,MIDATL,AE,AECO,953.79
8/26/19 8:00,RFC,MIDATL,AE,AECO,969.714
8/26/19 9:00,RFC,MIDATL,AE,AECO,1007.172
8/26/19 10:00,RFC,MIDATL,AE,AECO,1039.636
8/26/19 11:00,RFC,MIDATL,AE,AECO,1068.423
8/26/19 12:00,RFC,MIDATL,AE,AECO,1074.144
8/26/19 13:00,RFC,MIDATL,AE,AECO,1046.644
8/26/19 14:00,RFC,MIDATL,AE,AECO,1045.506
8/26/19 15:00,RFC,MIDATL,AE,AECO,1075.207
8/26/19 16:00,RFC,MIDATL,AE,AECO,1145.649
8/26/19 17:00,RFC,MIDATL,AE,AECO,1222.988
8/26/19 18:00,RFC,MIDATL,AE,AECO,1237.374
8/26/19 19:00,RFC,MIDATL,AE,AECO,1232.775
8/26/19 20:00,RFC,MIDATL,AE,AECO,1239.299
8/26/19 21:00,RFC,MIDATL,AE,AECO,1172.587
8/26/19 22:00,RFC,MIDATL,AE,AECO,1070.387
8/26/19 23:00,RFC,MIDATL,AE,AECO,991.237
8/27/19 0:00,RFC,MIDATL,AE,AECO,900.023
8/27/19 1:00,RFC,MIDATL,AE,AECO,843.899
8/27/19 2:00,RFC,MIDATL,AE,AECO,813.199
8/27/19 3:00,RFC,MIDATL,AE,AECO,808.571
8/27/19 4:00,RFC,MIDATL,AE,AECO,812.59
8/27/19 5:00,RFC,MIDATL,AE,AECO,860.851
8/27/19 6:00,RFC,MIDATL,AE,AECO,907.784
8/27/19 7:00,RFC,MIDATL,AE,AECO,955.749
8/27/19 8:00,RFC,MIDATL,AE,AECO,983.486
8/27/19 9:00,RFC,MIDATL,AE,AECO,1025.533
8/27/19 10:00,RFC,MIDATL,AE,AECO,1046.3
8/27/19 11:00,RFC,MIDATL,AE,AECO,1037.219
8/27/19 12:00,RFC,MIDATL,AE,AECO,1045.887
8/27/19 13:00,RFC,MIDATL,AE,AECO,1086.488
8/27/19 14:00,RFC,MIDATL,AE,AECO,1136.898
8/27/19 15:00,RFC,MIDATL,AE,AECO,1195.522
8/27/19 16:00,RFC,MIDATL,AE,AECO,1258.161
8/27/19 17:00,RFC,MIDATL,AE,AECO,1305.204
8/27/19 18:00,RFC,MIDATL,AE,AECO,1323.285
8/27/19 19:00,RFC,MIDATL,AE,AECO,1332.767
8/27/19 20:00,RFC,MIDATL,AE,AECO,1338.848
8/27/19 21:00,RFC,MIDATL,AE,AECO,1282.694
8/27/19 22:00,RFC,MIDATL,AE,AECO,1194.376
8/27/19 23:00,RFC,MIDATL,AE,AECO,1097.48
8/28/19 0:00,RFC,MIDATL,AE,AECO,996.8
8/28/19 1:00,RFC,MIDATL,AE,AECO,931.234
8/28/19 2:00,RFC,MIDATL,AE,AECO,907.734
8/28/19 3:00,RFC,MIDATL,AE,AECO,889.997
8/28/19 4:00,RFC,MIDATL,AE,AECO,905.725
8/28/19 5:00,RFC,MIDATL,AE,AECO,945.665
8/28/19 6:00,RFC,MIDATL,AE,AECO,1008.999
8/28/19 7:00,RFC,MIDATL,AE,AECO,1066.751
8/28/19 8:00,RFC,MIDATL,AE,AECO,1107.502
8/28/19 9:00,RFC,MIDATL,AE,AECO,1143.812
8/28/19 10:00,RFC,MIDATL,AE,AECO,1184.967
8/28/19 11:00,RFC,MIDATL,AE,AECO,1277.471
8/28/19 12:00,RFC,MIDATL,AE,AECO,1345.364
8/28/19 13:00,RFC,MIDATL,AE,AECO,1404.84
8/28/19 14:00,RFC,MIDATL,AE,AECO,1495.576
8/28/19 15:00,RFC,MIDATL,AE,AECO,1521.1
8/28/19 16:00,RFC,MIDATL,AE,AECO,1573.756
8/28/19 17:00,RFC,MIDATL,AE,AECO,1606.528
8/28/19 18:00,RFC,MIDATL,AE,AECO,1596.625
8/28/19 19:00,RFC,MIDATL,AE,AECO,1573.965
8/28/19 20:00,RFC,MIDATL,AE,AECO,1556.318
8/28/19 21:00,RFC,MIDATL,AE,AECO,1474.682
8/28/19 22:00,RFC,MIDATL,AE,AECO,1358.254
8/28/19 23:00,RFC,MIDATL,AE,AECO,1237.679
8/29/19 0:00,RFC,MIDATL,AE,AECO,1123.236
8/29/19 1:00,RFC,MIDATL,AE,AECO,1041.289
8/29/19 2:00,RFC,MIDATL,AE,AECO,983.699
8/29/19 3:00,RFC,MIDATL,AE,AECO,943.409
8/29/19 4:00,RFC,MIDATL,AE,AECO,933.312
8/29/19 5:00,RFC,MIDATL,AE,AECO,941.725
8/29/19 6:00,RFC,MIDATL,AE,AECO,997.095
8/29/19 7:00,RFC,MIDATL,AE,AECO,1032.234
8/29/19 8:00,RFC,MIDATL,AE,AECO,1085.006
8/29/19 9:00,RFC,MIDATL,AE,AECO,1126.783
8/29/19 10:00,RFC,MIDATL,AE,AECO,1144.068
8/29/19 11:00,RFC,MIDATL,AE,AECO,1185.476
8/29/19 12:00,RFC,MIDATL,AE,AECO,1259.634
8/29/19 13:00,RFC,MIDATL,AE,AECO,1339.846
8/29/19 14:00,RFC,MIDATL,AE,AECO,1420.26
8/29/19 15:00,RFC,MIDATL,AE,AECO,1499.679
8/29/19 16:00,RFC,MIDATL,AE,AECO,1621.995
8/29/19 17:00,RFC,MIDATL,AE,AECO,1682.934
8/29/19 18:00,RFC,MIDATL,AE,AECO,1659.543
8/29/19 19:00,RFC,MIDATL,AE,AECO,1580.519
8/29/19 20:00,RFC,MIDATL,AE,AECO,1503.689
8/29/19 21:00,RFC,MIDATL,AE,AECO,1392.969
8/29/19 22:00,RFC,MIDATL,AE,AECO,1253.974
8/29/19 23:00,RFC,MIDATL,AE,AECO,1119.68
8/30/19 0:00,RFC,MIDATL,AE,AECO,1009.416
8/30/19 1:00,RFC,MIDATL,AE,AECO,923.388
8/30/19 2:00,RFC,MIDATL,AE,AECO,881.483
8/30/19 3:00,RFC,MIDATL,AE,AECO,861.432
8/30/19 4:00,RFC,MIDATL,AE,AECO,865.141
8/30/19 5:00,RFC,MIDATL,AE,AECO,903
8/30/19 6:00,RFC,MIDATL,AE,AECO,937.465
8/30/19 7:00,RFC,MIDATL,AE,AECO,985.024
8/30/19 8:00,RFC,MIDATL,AE,AECO,1070.894
8/30/19 9:00,RFC,MIDATL,AE,AECO,1112.316
8/30/19 10:00,RFC,MIDATL,AE,AECO,1182.441
8/30/19 11:00,RFC,MIDATL,AE,AECO,1247.181
8/30/19 12:00,RFC,MIDATL,AE,AECO,1340.865
8/30/19 13:00,RFC,MIDATL,AE,AECO,1442.624
8/30/19 14:00,RFC,MIDATL,AE,AECO,1571.128
8/30/19 15:00,RFC,MIDATL,AE,AECO,1665.528
8/30/19 16:00,RFC,MIDATL,AE,AECO,1778.754
8/30/19 17:00,RFC,MIDATL,AE,AECO,1848.766
8/30/19 18:00,RFC,MIDATL,AE,AECO,1839.543
8/30/19 19:00,RFC,MIDATL,AE,AECO,1748.7
8/30/19 20:00,RFC,MIDATL,AE,AECO,1695.844
8/30/19 21:00,RFC,MIDATL,AE,AECO,1579.315
8/30/19 22:00,RFC,MIDATL,AE,AECO,1470.967
8/30/19 23:00,RFC,MIDATL,AE,AECO,1327.535
8/31/19 0:00,RFC,MIDATL,AE,AECO,1196.609
8/31/19 1:00,RFC,MIDATL,AE,AECO,1098.862
8/31/19 2:00,RFC,MIDATL,AE,AECO,1028.956
8/31/19 3:00,RFC,MIDATL,AE,AECO,992.218
8/31/19 4:00,RFC,MIDATL,AE,AECO,970.22
8/31/19 5:00,RFC,MIDATL,AE,AECO,971.688
8/31/19 6:00,RFC,MIDATL,AE,AECO,981.03
8/31/19 7:00,RFC,MIDATL,AE,AECO,1045.444
8/31/19 8:00,RFC,MIDATL,AE,AECO,1135.101
8/31/19 9:00,RFC,MIDATL,AE,AECO,1214.549
8/31/19 10:00,RFC,MIDATL,AE,AECO,1284.665
8/31/19 11:00,RFC,MIDATL,AE,AECO,1321.398
8/31/19 12:00,RFC,MIDATL,AE,AECO,1381.866
8/31/19 13:00,RFC,MIDATL,AE,AECO,1431.967
8/31/19 14:00,RFC,MIDATL,AE,AECO,1519.074
8/31/19 15:00,RFC,MIDATL,AE,AECO,1600.489
8/31/19 16:00,RFC,MIDATL,AE,AECO,1663.408
8/31/19 17:00,RFC,MIDATL,AE,AECO,1711.188
8/31/19 18:00,RFC,MIDATL,AE,AECO,1673.574
8/31/19 19:00,RFC,MIDATL,AE,AECO,1591.189
8/31/19 20:00,RFC,MIDATL,AE,AECO,1530.307
8/31/19 21:00,RFC,MIDATL,AE,AECO,1429.459
8/31/19 22:00,RFC,MIDATL,AE,AECO,1313.995
8/31/19 23:00,RFC,MIDATL,AE,AECO,1194.235
9/1/19 0:00,RFC,MIDATL,AE,AECO,1066.533
9/1/19 1:00,RFC,MIDATL,AE,AECO,978.698
9/1/19 2:00,RFC,MIDATL,AE,AECO,939.143
9/1/19 3:00,RFC,MIDATL,AE,AECO,908.063
9/1/19 4:00,RFC,MIDATL,AE,AECO,886.733
9/1/19 5:00,RFC,MIDATL,AE,AECO,903.3
9/1/19 6:00,RFC,MIDATL,AE,AECO,915.049
9/1/19 7:00,RFC,MIDATL,AE,AECO,923.879
9/1/19 8:00,RFC,MIDATL,AE,AECO,1008.018
9/1/19 9:00,RFC,MIDATL,AE,AECO,1079.032
9/1/19 10:00,RFC,MIDATL,AE,AECO,1120.671
9/1/19 11:00,RFC,MIDATL,AE,AECO,1186.346
9/1/19 12:00,RFC,MIDATL,AE,AECO,1229.262
9/1/19 13:00,RFC,MIDATL,AE,AECO,1285.955
9/1/19 14:00,RFC,MIDATL,AE,AECO,1376.987
9/1/19 15:00,RFC,MIDATL,AE,AECO,1472.218
9/1/19 16:00,RFC,MIDATL,AE,AECO,1548.416
9/1/19 17:00,RFC,MIDATL,AE,AECO,1606.039
9/1/19 18:00,RFC,MIDATL,AE,AECO,1569.096
9/1/19 19:00,RFC,MIDATL,AE,AECO,1514.797
9/1/19 20:00,RFC,MIDATL,AE,AECO,1479.099
9/1/19 21:00,RFC,MIDATL,AE,AECO,1399.964
9/1/19 22:00,RFC,MIDATL,AE,AECO,1307.496
9/1/19 23:00,RFC,MIDATL,AE,AECO,1200.362
9/2/19 0:00,RFC,MIDATL,AE,AECO,1092.703
9/2/19 1:00,RFC,MIDATL,AE,AECO,1001.71
9/2/19 2:00,RFC,MIDATL,AE,AECO,957.906
9/2/19 3:00,RFC,MIDATL,AE,AECO,938.642
9/2/19 4:00,RFC,MIDATL,AE,AECO,925.744
9/2/19 5:00,RFC,MIDATL,AE,AECO,941.316
9/2/19 6:00,RFC,MIDATL,AE,AECO,973.876
9/2/19 7:00,RFC,MIDATL,AE,AECO,1008.095
9/2/19 8:00,RFC,MIDATL,AE,AECO,1098.706
9/2/19 9:00,RFC,MIDATL,AE,AECO,1202.783
9/2/19 10:00,RFC,MIDATL,AE,AECO,1324.249
9/2/19 11:00,RFC,MIDATL,AE,AECO,1418.142
9/2/19 12:00,RFC,MIDATL,AE,AECO,1515.372
9/2/19 13:00,RFC,MIDATL,AE,AECO,1615.132
9/2/19 14:00,RFC,MIDATL,AE,AECO,1653.709
9/2/19 15:00,RFC,MIDATL,AE,AECO,1706.703
9/2/19 16:00,RFC,MIDATL,AE,AECO,1782.733
9/2/19 17:00,RFC,MIDATL,AE,AECO,1855.155
9/2/19 18:00,RFC,MIDATL,AE,AECO,1783.437
9/2/19 19:00,RFC,MIDATL,AE,AECO,1700.578
9/2/19 20:00,RFC,MIDATL,AE,AECO,1637.565
9/2/19 21:00,RFC,MIDATL,AE,AECO,1533.334
9/2/19 22:00,RFC,MIDATL,AE,AECO,1392.053
9/2/19 23:00,RFC,MIDATL,AE,AECO,1261.855
9/3/19 0:00,RFC,MIDATL,AE,AECO,1155.97
9/3/19 1:00,RFC,MIDATL,AE,AECO,1088.521
9/3/19 2:00,RFC,MIDATL,AE,AECO,1032.178
9/3/19 3:00,RFC,MIDATL,AE,AECO,993.577
9/3/19 4:00,RFC,MIDATL,AE,AECO,985.53
9/3/19 5:00,RFC,MIDATL,AE,AECO,1012.637
9/3/19 6:00,RFC,MIDATL,AE,AECO,1068.498
9/3/19 7:00,RFC,MIDATL,AE,AECO,1119.762
9/3/19 8:00,RFC,MIDATL,AE,AECO,1150.765
9/3/19 9:00,RFC,MIDATL,AE,AECO,1200.351
9/3/19 10:00,RFC,MIDATL,AE,AECO,1245.75
9/3/19 11:00,RFC,MIDATL,AE,AECO,1306.452
9/3/19 12:00,RFC,MIDATL,AE,AECO,1367.459
9/3/19 13:00,RFC,MIDATL,AE,AECO,1426.973
9/3/19 14:00,RFC,MIDATL,AE,AECO,1503.382
9/3/19 15:00,RFC,MIDATL,AE,AECO,1590.001
9/3/19 16:00,RFC,MIDATL,AE,AECO,1685.623
9/3/19 17:00,RFC,MIDATL,AE,AECO,1747.171
9/3/19 18:00,RFC,MIDATL,AE,AECO,1721.104
9/3/19 19:00,RFC,MIDATL,AE,AECO,1635.597
9/3/19 20:00,RFC,MIDATL,AE,AECO,1566.995
9/3/19 21:00,RFC,MIDATL,AE,AECO,1437.143
9/3/19 22:00,RFC,MIDATL,AE,AECO,1300.342
9/3/19 23:00,RFC,MIDATL,AE,AECO,1164.754
9/4/19 0:00,RFC,MIDATL,AE,AECO,1061.713
9/4/19 1:00,RFC,MIDATL,AE,AECO,994.411
9/4/19 2:00,RFC,MIDATL,AE,AECO,952.201
9/4/19 3:00,RFC,MIDATL,AE,AECO,929.438
9/4/19 4:00,RFC,MIDATL,AE,AECO,944.153
9/4/19 5:00,RFC,MIDATL,AE,AECO,991.517
9/4/19 6:00,RFC,MIDATL,AE,AECO,1073.61
9/4/19 7:00,RFC,MIDATL,AE,AECO,1130.859
9/4/19 8:00,RFC,MIDATL,AE,AECO,1190.95
9/4/19 9:00,RFC,MIDATL,AE,AECO,1242.995
9/4/19 10:00,RFC,MIDATL,AE,AECO,1276.568
9/4/19 11:00,RFC,MIDATL,AE,AECO,1388.729
9/4/19 12:00,RFC,MIDATL,AE,AECO,1499.851
9/4/19 13:00,RFC,MIDATL,AE,AECO,1663.393
9/4/19 14:00,RFC,MIDATL,AE,AECO,1775.103
9/4/19 15:00,RFC,MIDATL,AE,AECO,1881.585
9/4/19 16:00,RFC,MIDATL,AE,AECO,1964.894
9/4/19 17:00,RFC,MIDATL,AE,AECO,2015.733
9/4/19 18:00,RFC,MIDATL,AE,AECO,1995.296
9/4/19 19:00,RFC,MIDATL,AE,AECO,1928.857
9/4/19 20:00,RFC,MIDATL,AE,AECO,1839.072
9/4/19 21:00,RFC,MIDATL,AE,AECO,1694.68
9/4/19 22:00,RFC,MIDATL,AE,AECO,1519.558
9/4/19 23:00,RFC,MIDATL,AE,AECO,1374.303
9/5/19 0:00,RFC,MIDATL,AE,AECO,1241.868
9/5/19 1:00,RFC,MIDATL,AE,AECO,1150.278
9/5/19 2:00,RFC,MIDATL,AE,AECO,1079.381
9/5/19 3:00,RFC,MIDATL,AE,AECO,1024.681
9/5/19 4:00,RFC,MIDATL,AE,AECO,1024.264
9/5/19 5:00,RFC,MIDATL,AE,AECO,1037.803
9/5/19 6:00,RFC,MIDATL,AE,AECO,1128.208
9/5/19 7:00,RFC,MIDATL,AE,AECO,1162.65
9/5/19 8:00,RFC,MIDATL,AE,AECO,1130.011
9/5/19 9:00,RFC,MIDATL,AE,AECO,1157.812
9/5/19 10:00,RFC,MIDATL,AE,AECO,1126.832
9/5/19 11:00,RFC,MIDATL,AE,AECO,1179.82
9/5/19 12:00,RFC,MIDATL,AE,AECO,1170.295
9/5/19 13:00,RFC,MIDATL,AE,AECO,1217.234
9/5/19 14:00,RFC,MIDATL,AE,AECO,1292.577
9/5/19 15:00,RFC,MIDATL,AE,AECO,1331.425
9/5/19 16:00,RFC,MIDATL,AE,AECO,1345.653
9/5/19 17:00,RFC,MIDATL,AE,AECO,1376.514
9/5/19 18:00,RFC,MIDATL,AE,AECO,1348.306
9/5/19 19:00,RFC,MIDATL,AE,AECO,1366.359
9/5/19 20:00,RFC,MIDATL,AE,AECO,1349.909
9/5/19 21:00,RFC,MIDATL,AE,AECO,1269.224
9/5/19 22:00,RFC,MIDATL,AE,AECO,1156.097
9/5/19 23:00,RFC,MIDATL,AE,AECO,1041.696
9/6/19 0:00,RFC,MIDATL,AE,AECO,965.599
9/6/19 1:00,RFC,MIDATL,AE,AECO,914.928
9/6/19 2:00,RFC,MIDATL,AE,AECO,875.866
9/6/19 3:00,RFC,MIDATL,AE,AECO,860.813
9/6/19 4:00,RFC,MIDATL,AE,AECO,876.411
9/6/19 5:00,RFC,MIDATL,AE,AECO,920.725
9/6/19 6:00,RFC,MIDATL,AE,AECO,1013.525
9/6/19 7:00,RFC,MIDATL,AE,AECO,1060.752
9/6/19 8:00,RFC,MIDATL,AE,AECO,1090.259
9/6/19 9:00,RFC,MIDATL,AE,AECO,1120.637
9/6/19 10:00,RFC,MIDATL,AE,AECO,1135.669
9/6/19 11:00,RFC,MIDATL,AE,AECO,1148.03
